Velocity,Acceleration,Road Grade,Fuel Rate,Infeasible
0,2.64,-0.027,4.01454227107592,1
0,2.64,-0.024,4.06191892058272,1
0,2.64,-0.021,4.1092128517027,1
0,2.64,-0.018,4.15641646269614,1
0,2.64,-0.015,4.20352215244778,1
0,2.64,-0.012,4.25052232111535,1
0,2.64,-0.009,4.29740937077825,1
0,2.64,-0.006,4.34417570608634,1
0,2.64,-0.003,4.39081373490868,1
0,2.64,0,4.43731586898233,1
0,2.64,0.003,4.483674524561,1
0,2.64,0.006,4.52988212306365,1
0,2.64,0.009,4.57593109172275,1
0,2.64,0.012,4.62181386423252,1
0,2.64,0.015,4.66752288139666,1
0,2.64,0.018,4.71305059177589,1
0,2.64,0.021,4.75838945233503,1
0,2.64,0.024,4.80353192908964,1
0,2.64,0.027,4.84847049775212,1
0,2.64,0.03,4.89319764437735,1
0,2.56,-0.03,3.82178750809611,1
0,2.56,-0.027,3.86943606907022,1
0,2.56,-0.024,3.91703137812888,1
0,2.56,-0.021,3.96456583660395,1
0,2.56,-0.018,4.01203184501691,1
0,2.56,-0.015,4.05942180372703,1
0,2.56,-0.012,4.10672811357982,1
0,2.56,-0.009,4.15394317655555,1
0,2.56,-0.006,4.20105939641792,1
0,2.56,-0.003,4.24806917936279,1
0,2.56,0,4.29496493466692,1
0,2.56,0.003,4.34173907533659,1
0,2.56,0.006,4.38838401875622,1
0,2.56,0.009,4.43489218733673,1
0,2.56,0.012,4.48125600916376,1
0,2.56,0.015,4.52746791864563,1
0,2.56,0.018,4.57352035716087,1
0,2.56,0.021,4.61940577370559,1
0,2.56,0.024,4.66511662554019,1
0,2.56,0.027,4.7106453788358,1
0,2.56,0.03,4.75598450932006,1
0,2.48,-0.03,3.67601880974874,1
0,2.48,-0.027,3.72379746057,1
0,2.48,-0.024,3.77154471882678,1
0,2.48,-0.021,3.81925298949895,1
0,2.48,-0.018,3.86691467596962,1
0,2.48,-0.015,3.91452218067309,1
0,2.48,-0.012,3.96206790574315,1
0,2.48,-0.009,4.00954425366144,1
0,2.48,-0.006,4.0569436279061,1
0,2.48,-0.003,4.10425843360035,1
0,2.48,0,4.1514810781612,1
0,2.48,0.003,4.19860397194812,1
0,2.48,0.006,4.24561952891157,1
0,2.48,0.009,4.29252016724148,1
0,2.48,0.012,4.33929831001554,1
0,2.48,0.015,4.38594638584716,1
0,2.48,0.018,4.43245682953329,1
0,2.48,0.021,4.47882208270178,1
0,2.48,0.024,4.52503459445839,1
0,2.48,0.027,4.57108682203339,1
0,2.48,0.03,4.61697123142757,1
0,2.4,-0.03,3.52998808643529,1
0,2.4,-0.027,3.57783012215459,1
0,2.4,-0.024,3.62566261925574,1
0,2.4,-0.021,3.67347798696703,1
0,2.4,-0.018,3.72126863213362,1
0,2.4,-0.015,3.76902695986531,1
0,2.4,-0.012,3.81674537418467,1
0,2.4,-0.009,3.86441627867528,1
0,2.4,-0.006,3.91203207713023,1
0,2.4,-0.003,3.95958517420068,1
0,2.4,0,4.00706797604452,1
0,2.4,0.003,4.05447289097493,1
0,2.4,0.006,4.10179233010903,1
0,2.4,0.009,4.14901870801636,1
0,2.4,0.012,4.19614444336718,1
0,2.4,0.015,4.2431619595806,1
0,2.4,0.018,4.29006368547248,1
0,2.4,0.021,4.33684205590294,1
0,2.4,0.024,4.38348951242358,1
0,2.4,0.027,4.42999850392422,1
0,2.4,0.03,4.47636148727922,1
0,2.32,-0.03,3.3838990147351,1
0,2.32,-0.027,3.43173773040334,1
0,2.32,-0.024,3.47958875599511,1
0,2.32,-0.021,3.52744450558753,1
0,2.32,-0.018,3.57529739008824,1
0,2.32,-0.015,3.62313981788303,1
0,2.32,-0.012,3.67096419548373,1
0,2.32,-0.009,3.71876292817639,1
0,2.32,-0.006,3.76652842066964,1
0,2.32,-0.003,3.81425307774314,1
0,2.32,0,3.8619293048962,1
0,2.32,0.003,3.90954950899635,1
0,2.32,0.006,3.95710609892794,1
0,2.32,0.009,4.00459148624069,1
0,2.32,0.012,4.05199808579802,1
0,2.32,0.015,4.09931831642528,1
0,2.32,0.018,4.14654460155778,1
0,2.32,0.021,4.19366936988843,1
0,2.32,0.024,4.2406850560151,1
0,2.32,0.027,4.28758410108764,1
0,2.32,0.03,4.33435895345435,1
0,2.24,-0.03,3.2379552712275,1
0,2.24,-0.027,3.28572396189557,1
0,2.24,-0.024,3.33352680562423,1
0,2.24,-0.021,3.38135622193979,1
0,2.24,-0.018,3.42920462641283,1
0,2.24,-0.015,3.47706443130557,1
0,2.24,-0.012,3.52492804621965,1
0,2.24,-0.009,3.57278787874412,1
0,2.24,-0.006,3.62063633510367,1
0,2.24,-0.003,3.66846582080706,1
0,2.24,0,3.71626874129559,1
0,2.24,0.003,3.76403750259173,1
0,2.24,0.006,3.81176451194765,1
0,2.24,0.009,3.85944217849382,1
0,2.24,0.012,3.9070629138874,1
