Transient_speed_meters_per_second
2.523084197
2.556367687
2.590102886
2.624302153
2.65897529
2.694131823
2.729780819
2.765930752
2.802590111
2.839767247
2.873998541
2.901120229
2.928616412
2.956477308
2.984693103
3.013254737
3.042154735
3.07138712
3.100947183
3.130831292
3.161036736
3.184422228
3.20527667
3.226343684
3.247622196
3.269108484
3.290796847
3.312678567
3.334729212
3.356933227
3.379285894
3.399630203
3.416698608
3.433873053
3.451149617
3.468524867
3.485996032
3.503560936
3.521217887
3.538965597
3.556803129
3.574119444
3.588316937
3.602583224
3.616916331
3.631314426
3.645776014
3.660299904
3.674885164
3.689531079
3.704237116
3.71900289
3.732852874
3.746733039
3.760667815
3.774656726
3.788699409
3.802795604
3.81694514
3.831147918
3.845403899
3.859713095
3.871924795
3.883678953
3.895475493
3.907313487
3.919192144
3.93111082
3.943068996
3.955066255
3.96710227
3.979176788
3.98959724
3.999228974
4.008890076
4.018579702
4.028297128
4.038041749
4.047813065
4.057610664
4.067434209
4.077283424
4.085522945
4.092574271
4.099642899
4.106728111
4.113829276
4.120945865
4.128077429
4.135223597
4.142384055
4.149558541
4.155539253
4.160419004
4.165307574
4.170204524
4.175109467
4.180022074
4.18494207
4.189869219
4.194803325
4.19974422
4.201948512
4.201500547
4.201052067
4.200603154
4.20015388
4.19970431
4.199254494
4.198804479
4.198354303
4.197903998
4.192865913
4.184215024
4.175565878
4.166921738
4.158285234
4.149658437
4.14104297
4.132440106
4.123850849
4.115275985
4.100954214
4.084297314
4.067698611
4.051158624
4.034677955
4.018257109
4.001896502
3.985596469
3.96935728
3.953179154
3.930740874
3.907845326
3.885070254
3.862415657
3.839881655
3.817468336
3.79517574
3.773003859
3.750952646
3.728373891
3.702814883
3.677418158
3.652183003
3.627109088
3.602196108
3.577443728
3.552851572
3.528419225
3.504146241
3.478049319
3.449927461
3.4220187
3.394321773
3.366835862
3.339560167
3.312493863
3.285636102
3.258985995
3.232542609
3.205306119
3.178061329
3.151038185
3.124235446
3.097651926
3.07128642
3.045137691
3.019204452
2.993485359
2.968026963
2.942981918
2.918142919
2.893508561
2.869077384
2.844847907
2.82081864
2.796988091
2.773354767
2.749917173
2.729598591
2.71145533
2.693435832
2.675539664
2.657765953
2.640113762
2.62258216
2.605170202
2.587876947
2.570701481
2.563987256
2.557432278
2.550900026
2.544390413
2.537903147
2.531437902
2.524994358
2.518572207
2.512171154
2.508500741
2.510335543
2.512167327
2.513996318
2.515822837
2.517647197
2.519469685
2.521290562
2.52311006
2.524928391
2.529352211
2.536051413
2.542749439
2.54944838
2.556150225
2.562856735
2.569569449
2.576289709
2.583018685
2.589757401
2.596412931
2.603001093
2.60960103
2.61621329
2.622838357
2.629476662
2.636128595
2.642794506
2.649474712
2.656169504
2.662612494
2.668737723
2.674876782
2.681029689
2.687196451
2.693377085
2.699571615
2.705780075
2.712002506
2.718238954
2.724164963
2.729421132
2.734689051
2.739968528
2.745259374
2.75056143
2.755874564
2.761198674
2.766533683
2.771879532
2.777033514
2.781427753
2.785830691
2.790242129
2.794661869
2.799089742
2.803525605
2.807969338
2.812420843
2.81688004
2.820978121
2.822306641
2.823637315
2.824969959
2.826304381
2.82764041
2.828977904
2.830316737
2.831656806
2.832998022
2.834690231
2.840438488
2.846191272
2.851949425
2.857713881
2.863485479
2.86926494
2.875052881
2.880849827
2.886656229
2.89251599
2.900392721
2.908283839
2.916190321
2.924113143
2.932053167
2.940011131
2.947987661
2.955983295
2.963998493
2.972033649
2.981827796
2.991834722
3.001868443
3.011930057
3.022020544
3.032140752
3.042291415
3.052473168
3.062686564
3.072932085
3.080757095
3.087728805
3.094722024
3.101735985
3.108769989
3.115823443
3.12289585
3.129986793
3.137095927
3.144222966
3.147421308
3.147863528
3.148306712
3.148750731
3.149195468
3.149640822
3.150086706
3.150533049
3.150979788
3.151426872
3.150660911
3.148866523
3.147071342
3.145275636
3.143479646
3.141683576
3.139887603
3.138091872
3.13629651
3.134501622
3.130850939
3.125865201
3.120881973
3.115902041
3.110926121
3.105954824
3.100988669
3.096028094
3.09107347
3.086125109
3.083953321
3.083047543
3.082142895
3.08123926
3.080336527
3.079434602
3.078533405
3.077632868
3.076732934
3.075833552
3.075985713
3.076435241
3.076884571
3.077333741
3.077782783
3.078231725
3.078680592
3.079129402
3.079578175
3.080026923
3.08268105
3.085804134
3.088927644
3.092051972
3.095177466
3.098304425
3.101433101
3.104563709
3.107696432
3.110831425
3.114304548
3.11785458
3.121407627
3.124963838
3.128523346
3.132086261
3.135652681
3.139222686
3.142796347
3.146373723
3.151633579
3.15737315
3.163119414
3.168872922
3.174634167
3.180403574
3.186181506
3.191968272
3.197764137
3.203569326
3.209002546
3.214285938
3.219578135
3.224879138
3.230188941
3.235507543
3.240834943
3.246171145
3.251516156
3.256869985
3.261639452
3.266048595
3.270464859
3.27488809
3.27931815
3.283754923
3.288198312
3.292648239
3.297104638
3.301567456
3.305767818
3.309744323
3.313726374
3.317713872
3.321706734
3.325704887
3.329708271
3.333716836
3.337730541
3.341749354
3.345750354
3.349731116
3.353716852
3.357707541
3.361703165
3.36570371
3.369709166
3.373719525
3.377734779
3.381754925
3.384836228
3.386611955
3.388389725
3.390169388
3.391950802
3.393733847
3.39551842
3.397304434
3.399091815
3.400880502
3.401626838
3.40073245
3.399837542
3.398942218
3.398046579
3.397150707
3.396254674
3.395358541
3.39446236
3.393566174
3.391937095
3.389234623
3.386532558
3.383831154
3.381130639
3.37843121
3.375733035
3.373036257
3.370340995
3.367647355
3.364733419
3.361567696
3.358404189
3.355243016
3.352084285
3.348928086
3.345774497
3.342623582
3.339475399
3.336329993
3.333421711
3.33070696
3.327994662
3.325284796
3.322577337
3.319872268
3.317169571
3.314469233
3.311771241
3.309075584
3.307809024
3.307358393
3.306908114
3.306458146
3.306008455
3.305559009
3.305109782
3.304660753
3.304211903
3.303763215
3.303314256
3.302865248
3.302416368
3.301967608
3.30151896
3.301070419
3.30062198
3.300173638
3.299725389
3.299277229
3.298828715
3.298380121
3.297931609
3.297483178
3.297034827
3.296586554
3.296138358
3.295690238
3.295242194
3.294794223
3.2946848
3.2946848
3.2946848
3.2946848
3.2946848
3.2946848
3.2946848
3.2946848
3.2946848
3.2946848
3.295378817
3.296273106
3.297167391
3.298061706
3.298956082
3.299850545
3.300745116
3.301639815
3.302534659
3.303429659
3.304670902
3.306009397
3.307348196
3.308687333
3.310026839
3.311366738
3.312707051
3.314047798
3.315388994
3.316730653
3.317381198
3.317827528
3.318274005
3.318720616
3.31916735
3.319614197
3.320061149
3.320508198
3.320955339
3.321402566
3.32047779
3.319133838
3.317789758
3.316445648
3.315101599
3.313757684
3.312413969
3.311070509
3.309727348
3.308384528
3.307743743
3.307295181
3.306846745
3.306398426
3.305950216
3.30550211
3.3050541
3.304606183
3.304158354
3.30371061
3.304712085
3.306053041
3.307393867
3.308734658
3.310075502
3.311416471
3.312757627
3.314099025
3.315440707
3.316782714
3.319917475
3.323471807
3.327027551
3.33058506
3.334144645
3.337706575
3.341271077
3.344838343
3.34840854
3.351981807
3.35518946
3.358290553
3.361394514
3.364501354
3.367611078
3.370723691
3.373839199
3.376957607
3.380078919
3.383203141
3.385045398
3.38637799
3.387711735
3.389046544
3.390382338
3.39171905
3.393056621
3.394395003
3.395734155
3.397074043
3.397504
3.397504
3.397504
3.397504
3.397504
3.397504
3.397504
3.397504
3.397504
3.397504
3.39780454
3.398251514
3.398698535
3.399145602
3.39959272
3.400039888
3.400487108
3.400934381
3.401381709
3.40182909
3.402878404
3.404217367
3.405556541
3.406895972
3.4082357
3.409575761
3.410916184
3.412256993
3.413598212
3.414939857
3.416575264
3.418357146
3.420139675
3.421922893
3.423706838
3.42549154
3.427277027
3.429063322
3.430850444
3.432638411
3.434995969
3.437663117
3.440331661
3.443001702
3.445673331
3.448346624
3.451021647
3.453698457
3.456377101
3.459057621
3.462270401
3.465817376
3.469367053
3.472919575
3.476475071
3.480033651
3.483595409
3.487160424
3.490728766
3.494300492
3.497855066
3.501397282
3.504942973
3.508492168
3.512044889
3.515601159
3.519160994
3.522724411
3.526291425
3.529862049
3.53296917
3.535628882
3.538291229
3.540956127
3.543623501
3.546293288
3.548965433
3.551639891
3.554316622
3.556995596
3.559054098
3.560388211
3.561723354
3.563059454
3.564396444
3.565734266
3.567072874
3.568412226
3.569752288
3.57109303
3.572432235
3.573769236
3.575106851
3.576445063
3.577783861
3.579123232
3.580463167
3.581803658
3.583144697
3.58448628
3.585071836
3.584624845
3.5841777
3.583730429
3.58328306
3.582835616
3.582388118
3.581940582
3.581493023
3.581045453
3.578069683
3.571744731
3.565420998
3.559099905
3.552782749
3.546470647
3.540164544
3.533865244
3.527573499
3.521290052
3.511653362
3.498797713
3.485982356
3.473207638
3.4604741
3.447782208
3.435132343
3.422524812
3.409959857
3.397437672
3.381278214
3.363194285
3.345198348
3.327290215
3.309469986
3.291737761
3.274093608
3.256537559
3.239069615
3.221689748
3.191848257
3.159649085
3.127740163
3.096119572
3.06478653
3.03374029
3.002979979
2.972504585
2.942312974
2.910893344
2.861869777
2.813579556
2.766012175
2.719159618
2.67301561
2.627574084
2.582828918
2.538773756
2.495401959
2.44416708
2.383916287
2.324988889
2.267355156
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.255646725
2.304027594
2.354036167
2.405478972
2.458169432
2.512069489
2.559054348
2.599055041
2.639973299
2.681801875
2.724530709
2.768151639
2.812658799
2.858040553
2.904290394
2.951408102
2.999395217
3.038434297
3.072273444
3.106687692
3.141657986
3.177166712
3.213199264
3.249742845
3.286786684
3.324322427
3.362343716
3.394424633
3.401364944
3.408386325
3.415486199
3.422660604
3.429897528
3.437179903
3.444500189
3.451853654
3.459236565
3.462999677
3.457439446
3.45186453
3.446278788
3.440685724
3.435088312
3.429489055
3.423890048
3.418293047
3.41269952
3.412189999
3.414060854
3.415930002
3.417797705
3.419664208
3.421529728
3.423394453
3.425258545
3.427122144
3.433335161
3.478172355
3.523037249
3.567999
3.613126467
3.658479501
3.704108974
3.750058388
3.79636523
3.843061989
3.890419762
3.950408148
4.010993527
4.072225159
4.134147803
4.196792321
4.260191195
4.324381203
4.389401558
4.455292391
4.522093454
4.589234689
4.656576681
4.724915441
4.794279227
4.864692335
4.936175192
5.008744526
5.082413591
5.157192427
5.233079315
5.310047539
5.357094127
5.394825148
5.432865324
5.471223709
5.509910444
5.548935664
5.58825334
5.627733817
5.66750193
5.707615632
5.743582193
5.76168972
5.779968312
5.798413428
5.817017017
5.835770297
5.854666091
5.873697822
5.892859597
5.912146639
5.931554288
5.936946992
5.941867575
5.946812561
5.951779002
5.956764561
5.961768303
5.966789357
5.971826482
5.976876717
5.982512788
5.992975722
6.003453892
6.013947034
6.02445517
6.034978369
6.045516715
6.056070297
6.06663921
6.077223546
6.092452683
6.116685111
6.140958487
6.165280771
6.189659507
6.214101217
6.238611462
6.263194973
6.287855512
6.31259513
6.340053826
6.370525728
6.40110397
6.431794029
6.462602363
6.493536636
6.524612737
6.555841604
6.587227253
6.618772338
6.670373585
6.740900196
6.811852752
6.883300346
6.955300417
7.027902037
7.101149292
7.175079331
7.249724489
7.325112692
7.401367936
7.478571086
7.556581234
7.635410798
7.71507456
7.795586139
7.876957932
7.959201293
8.042326747
8.126344175
8.211142231
8.296362442
8.382494282
8.469545183
8.557522628
8.646434183
8.736287521
8.827090405
8.918850675
9.01157632
9.103525312
9.151408214
9.199760806
9.248544725
9.297727692
9.347282946
9.39718829
9.447425445
9.497979854
9.548840033
9.599498705
9.638432135
9.677574221
9.716913508
9.75644054
9.796147614
9.836028423
9.87607773
9.916294387
9.956695354
9.99532275
10.02265461
10.050111
10.0776875
10.10533824
10.13304252
10.16080304
10.18862236
10.21650276
10.24444622
10.27077188
10.29323326
10.3157465
10.33831037
10.36092384
10.38358613
10.4062966
10.42905475
10.45186023
10.47471276
10.49662045
10.51730301
10.53802674
10.55879086
10.57959475
10.60043795
10.62132008
10.64224089
10.66320017
10.68419782
10.70602063
10.72847265
10.75096615
10.77350167
10.7960797
10.81870068
10.84136501
10.86407304
10.88682511
10.90962151
10.9342782
10.95980356
10.98538081
11.01101121
11.03669583
11.06243562
11.08823135
11.1140837
11.13999324
11.16596048
11.2035803
11.24445311
11.28543288
11.32652881
11.36774831
11.40909751
11.45058151
11.49220456
11.53397022
11.57588146
11.59584725
11.61151089
11.62722139
11.64297373
11.65876354
11.67458711
11.69044138
11.70632379
11.72223221
11.73816492
11.74431638
11.74974484
11.75517897
11.76061778
11.76606046
11.77150637
11.77695495
11.7824058
11.78785858
11.79251738
11.78706153
11.78160504
11.77614895
11.77069409
11.76524114
11.75979064
11.75434305
11.74889868
11.74345782
11.74166075
11.7520532
11.76244051
11.77282506
11.78320885
11.79359361
11.80398077
11.81437153
11.82476691
11.83516778
11.84614254
11.85825273
11.87037172
11.88250026
11.89463901
11.90678848
11.9189491
11.93112122
11.94330512
11.95550103
11.96837697
11.9822567
11.99615093
12.01006008
12.02398448
12.03792441
12.05188008
12.06585167
12.07983931
12.09384312
12.09234996
12.07284176
12.05332821
12.03381926
12.01432258
11.9948441
11.9753883
11.9559586
11.93655754
11.91718705
11.89171919
11.86195695
11.83227147
11.80266341
11.77313308
11.74368057
11.71430587
11.68500887
11.65578939
11.62664727
11.57773822
11.52144213
11.46542148
11.40967511
11.35420183
11.2990004
11.24406953
11.18940796
11.13501436
11.08088744
11.0444511
11.01103765
10.97772962
10.94452649
10.91142774
10.87843286
10.84554137
10.81275279
10.78006664
10.74748247
10.71766276
10.68798254
10.65838743
10.62887706
10.59945107
10.57010912
10.54085085
10.51167595
10.48258408
10.45345591
10.42325094
10.39313511
10.36310818
10.33316983
10.30331975
10.27355761
10.24388312
10.21429596
10.18479584
10.15604026
10.13001521
10.1040586
10.07817014
10.0523496
10.02659675
10.00091137
9.975293239
9.949742135
9.924257845
9.89960728
9.876823498
9.854093564
9.831417304
9.808794549
9.786225133
9.763708892
9.741245665
9.718835295
9.696477625
9.678096677
9.665858162
9.653636289
9.641430987
9.629242185
9.617069817
9.60491382
9.592774134
9.5806507
9.568543463
9.563039536
9.564838358
9.566635587
9.56843162
9.570226788
9.572021369
9.573815591
9.575609641
9.577403676
9.57919782
9.562193555
9.527566429
9.493021145
9.458567893
9.424214497
9.389966936
9.355829735
9.321806282
9.287899092
9.254109987
9.163738215
9.035398552
8.908788519
8.783891021
8.660688337
8.539162625
8.419295968
8.301070005
8.184466052
8.069465201
7.855948616
7.610376819
7.372211579
7.141247416
6.917283421
6.700123414
6.489726227
6.286053953
6.088936493
5.898206332
5.602604906
5.308970126
5.029701402
4.764233168
4.511954938
4.272266227
4.044589702
3.828397679
3.62324561
3.419072151
3.138409497
2.879994504
2.641781226
2.420202217
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.2394753
2.283045785
2.327624908
2.373037662
2.419269308
2.466351548
2.514326589
2.562349839
2.611051803
2.660735419
2.711429156
2.763159336
2.815951579
2.869830959
2.924819347
2.980932841
3.038190717
3.096612685
3.141961752
3.185170568
3.229200497
3.274030297
3.319646281
3.366036452
3.413191774
3.461105966
3.509774549
3.55919407
3.607836762
3.651485637
3.695771011
3.740682106
3.786209902
3.832347907
3.879093958
3.926456563
3.974443726
4.023059658
4.072305587
4.112534294
4.151066639
4.19006149
4.229472586
4.269276544
4.309465038
4.350032976
4.390977047
4.432295346
4.473987132
4.527946036
4.592054916
4.656770539
4.722138425
4.788200524
4.854994289
4.92255333
4.99090806
5.060086229
5.130113306
5.199290337
5.251784721
5.304934424
5.358726493
5.413148809
5.468192201
5.52385009
5.580118055
5.636993448
5.694475133
5.752563247
5.798766393
5.837070303
5.875611891
5.914400584
5.9534458
5.992745347
6.032206516
6.071882307
6.111863628
6.152172513
6.190256597
6.213083681
6.23611337
6.259339948
6.282756853
6.306357693
6.330136332
6.354087502
6.378206157
6.402487272
6.426926067
6.479066046
6.53334818
6.588000522
6.643053009
6.698530322
6.754453283
6.810839893
6.867704502
6.925058879
6.982912773
7.045747457
7.109939196
7.174708592
7.240069316
7.306033299
7.372610825
7.439810735
7.507638879
7.576101959
7.645206994
7.697121634
7.743683123
7.790645295
7.837989549
7.885700878
7.933767069
7.982178086
8.030925761
8.080003492
8.129405994
8.164266767
8.194999775
8.225908977
8.256982577
8.288210378
8.31958392
8.351096243
8.38274166
8.414515548
8.446414178
8.471310211
8.495653737
8.520080176
8.544585185
8.569165234
8.593817519
8.618539839
8.643330467
8.668188071
8.693556119
8.722729936
8.751981238
8.781311997
8.810724004
8.84021888
8.869798095
8.899463003
8.929214864
8.959054841
9.001765175
9.080053325
9.158649124
9.237624166
9.317036371
9.39693404
9.477358451
9.558345685
9.639926757
9.722128232
9.807763552
9.903368443
9.999770839
10.09700773
10.19511111
10.2941088
10.39402517
10.49488168
10.59669746
10.69948964
10.80220466
10.89155733
10.98176245
11.07280856
11.16468676
11.25739046
11.35091503
11.44525759
11.54041669
11.63639214
11.73318488
11.76762187
11.79803181
11.82858274
11.85927738
11.89011831
11.92110435
11.95220028
11.98339018
12.01467448
12.04605336
12.0511336
12.05474046
12.05835563
12.06197775
12.06560566
12.06923838
12.07287509
12.07651512
12.0801579
12.08453663
12.0967659
12.10900164
12.12124451
12.13349508
12.14575387
12.15802131
12.17029778
12.18258363
12.19487914
12.21288757
12.24867478
12.28450363
12.32038682
12.35633507
12.39235735
12.4284611
12.46465251
12.50093653
12.53731713
12.58113377
12.64013393
12.69932141
12.75871643
12.81833644
12.8781962
12.93830802
12.99868214
13.05932704
13.12024979
13.18053948
13.23929727
13.2983322
13.35764529
13.41723737
13.47710908
13.537261
13.59769357
13.65840723
13.71940236
13.77935733
13.83700121
13.89490665
13.9530712
14.01149288
14.07017013
14.12910174
14.1882868
14.24772471
14.30741505
14.36396761
14.41481959
14.4658784
14.51713858
14.56859567
14.62024604
14.67208681
14.7241157
14.77633096
14.82873128
14.88183082
14.93585115
14.99005986
15.04445759
15.09904503
15.15382293
15.20879206
15.26395324
15.31930733
15.37485516
15.42451364
15.46715569
15.5099397
15.55286012
15.5959124
15.63909281
15.68239836
15.72582666
15.76937581
15.81304438
15.84480526
15.86541958
15.8860716
15.90676133
15.92748975
15.94825712
15.96905493
15.98986828
16.01069883
16.03154864
16.04387686
16.05063165
16.0573926
16.06415899
16.07093019
16.0777057
16.08448507
16.09126794
16.09805402
16.10484306
16.10078853
16.09217818
16.08356695
16.07495635
16.06634765
16.05774188
16.04913988
16.04054233
16.03194978
16.02336266
16.01474339
16.00612245
15.99750775
15.98889939
15.98029747
15.97170202
15.96311306
15.95453056
15.94595449
15.93738481
15.9222747
15.9068485
15.89143556
15.87603685
15.86065314
15.84528505
15.82993305
15.81459752
15.7992787
15.78462517
15.77919527
15.77377094
15.76835153
15.7629365
15.75752537
15.75211775
15.74671331
15.74131177
15.73591291
15.73085735
15.72770231
15.72454849
15.72139575
15.71824396
15.71509304
15.7119429
15.70879349
15.70564475
15.70249666
15.7000448
15.7000448
15.7000448
15.7000448
15.7000448
15.7000448
15.7000448
15.7000448
15.7000448
15.7000448
15.69902239
15.69541969
15.69181708
15.68821468
15.68461264
15.68101106
15.67741003
15.67380963
15.67020992
15.66661096
15.66491637
15.66671608
15.66851548
15.67031468
15.67211375
15.67391276
15.67571178
15.67751085
15.67931
15.68110928
15.68141771
15.67961814
15.67781849
15.6760188
15.67421915
15.67241956
15.67062008
15.66882075
15.66702159
15.66522261
15.67069095
15.68413075
15.69757172
15.71101614
15.72446591
15.73792264
15.75138766
15.76486203
15.77834665
15.79184221
15.80207921
15.80924237
15.81641135
15.82358575
15.83076523
15.83794948
15.84513826
15.85233133
15.85952849
15.86672959
15.87665356
15.88874482
15.90084296
15.91294851
15.9250619
15.93718349
15.94931356
15.96145235
15.97360005
15.98575681
15.99169788
15.99349373
15.99529065
15.99708845
15.99888696
16.00068603
16.00248556
16.00428543
16.00608559
16.00788595
16.01175182
16.01669335
16.02163539
16.02657806
16.03152143
16.0364656
16.04141064
16.04635662
16.0513036
16.05625162
16.06755012
16.0814203
16.09529592
16.10917842
16.12306901
16.13696869
16.15087828
16.16479845
16.17872977
16.19267266
16.20257022
16.21107149
16.2195795
