Cruise_speed_meters_per_second
3.340026774
3.351100969
3.362211707
3.373359061
3.384543117
3.39576397
3.405987909
3.416055709
3.426156061
3.436288607
3.446453046
3.456649134
3.466876683
3.477135548
3.487425623
3.497746826
3.506901532
3.5156856
3.524495373
3.533330345
3.542190074
3.551074197
3.559982413
3.56891448
3.577870201
3.586849421
3.595111035
3.603044189
3.610997433
3.618970413
3.626962823
3.634974407
3.643004958
3.651054303
3.659122306
3.667208854
3.673823698
3.679580625
3.685350091
3.691131594
3.696924687
3.702728993
3.708544194
3.714370023
3.720206258
3.726052709
3.731041551
3.73549231
3.739950315
3.744415277
3.748886946
3.753365107
3.757849581
3.762340214
3.766836879
3.771339468
3.771889518
3.770090344
3.768289273
3.766486713
3.764683028
3.762878524
3.761073465
3.759268072
3.757462535
3.755657015
3.749279969
3.741050829
3.732826933
3.724610856
3.716404678
3.708210037
3.700028217
3.691860225
3.683706854
3.675568725
3.660590916
3.644815653
3.629099611
3.613443201
3.597846906
3.582311135
3.56683622
3.551422428
3.53606997
3.520336915
3.501562598
3.482880026
3.464289
3.44578953
3.427381658
3.409065403
3.390840751
3.372707661
3.354666069
3.335352316
3.314095566
3.292965335
3.271961031
3.251082406
3.230329229
3.209701248
3.18919818
3.168819715
3.148565517
3.125392275
3.101137627
3.077059399
3.05315664
3.02942868
3.005874837
2.982494383
2.959286544
2.936250509
2.91310336
2.885553356
2.858246265
2.831180311
2.804353881
2.777765597
2.751414087
2.725297951
2.699415794
2.67376624
2.64624794
2.616504058
2.587072378
2.557949726
2.52913382
2.500622552
2.472413837
2.444505584
2.416895678
2.389581981
2.359585132
2.329658462
2.300089323
2.270874347
2.242027346
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.222
2.233623025
2.260019218
2.286439
2.312919304
2.339497418
2.366201255
2.393043394
2.420037581
2.447204637
2.474403483
2.499880761
2.52562026
2.551631934
2.577923389
2.604501108
2.631370812
2.658537628
2.686006211
2.713780733
2.741864958
2.769398274
2.796048901
2.822994805
2.850235989
2.877772486
2.905604546
2.933732609
2.962157294
2.990879383
3.019899816
3.049219686
3.079152161
3.109440108
3.140035919
3.170941757
3.202160141
3.23369603
3.265554897
3.297741279
3.330258858
3.363110545
3.395303521
3.42609633
3.457199909
3.488613276
3.52033436
3.552359287
3.58467178
3.617262021
3.650129647
3.68327612
3.716703487
3.746649111
3.776520843
3.806640981
3.83700794
3.867620762
3.898479096
3.929583102
3.960933366
3.992530825
4.024376703
4.05322727
4.078681834
4.104331035
4.130170593
4.156196843
4.182406908
4.208798593
4.235370276
4.262120814
4.289049462
4.315820503
4.33898309
4.3622951
4.385753889
4.409357027
4.43310257
4.456989011
4.481015208
4.505180332
4.52948381
4.553925287
4.575635694
4.59655951
4.617597455
4.638747479
4.660007898
4.681377367
4.702854826
4.724439457
4.746130644
4.767927941
4.789130107
4.809732912
4.830433806
4.851231993
4.872126835
4.893117854
4.914204706
4.935387163
4.956665093
4.978038444
4.999251861
5.019908962
5.040657338
5.06149665
5.082426641
5.103447147
5.12454989
5.145703673
5.166910581
5.188176496
5.20947629
5.230429566
5.251436812
5.272500855
5.293636185
5.314866818
5.336200403
5.357640606
5.379192518
5.400860412
5.422647518
5.443864161
5.465024086
5.486302497
5.507699245
5.529213853
5.550845614
5.572593646
5.59445694
5.616434411
5.638524949
5.660452619
5.682346238
5.704347153
5.726453896
5.748665085
5.770979443
5.79339579
5.815913051
5.838530249
5.861246501
5.884066621
5.906987599
5.930005562
5.953119976
5.976330378
5.999636375
6.023037636
6.046533892
6.070124928
6.093810581
6.118135777
6.142850271
6.167663044
6.192574663
6.217585666
6.242696549
6.267907771
6.29321977
6.318633154
6.344148689
6.369680376
6.395273407
6.420969606
6.446769221
6.472672391
6.49867916
6.524789493
6.551003291
6.577320407
6.603740653
6.630153226
6.656620272
6.683189133
6.70985953
6.736631181
6.763503811
6.790477172
6.817551046
6.844725258
6.871999679
6.896488173
6.919881455
6.943357858
6.966914202
6.990548991
7.014261308
7.038050518
7.061916208
7.085858143
7.109876234
7.131566213
7.152336813
7.173171626
7.194069423
7.215029194
7.236050151
7.257131696
7.278273392
7.299474938
7.320736142
7.340400564
7.359430975
7.378513457
7.397647191
7.416831507
7.436065879
7.455349908
7.474683301
7.494065851
7.513497428
7.533861459
7.554644508
7.575480205
7.59636912
7.617311796
7.638308733
7.659360397
7.680467212
7.701629576
7.722847858
7.745837734
7.76964126
7.793509477
7.817443837
7.841445635
7.865516004
7.889655938
7.91386631
7.938147891
7.962501368
7.98873311
8.015962559
8.043275277
8.070673218
8.098158112
8.12573147
8.153394605
8.181148668
8.208994668
8.236933501
8.266232022
8.296453206
8.326791283
8.357247898
8.38782433
8.418521564
8.449340348
8.480281236
8.511344631
8.54253082
8.574899106
8.608234695
8.641702583
8.675304014
8.70904002
8.742911454
8.776919034
8.811063364
8.845344964
8.879764286
8.914091489
8.948349031
8.982743268
9.017274235
9.051941998
9.086746652
9.121688324
9.156767167
9.191983364
9.227337122
9.262597812
9.297771413
9.333081207
9.368527201
9.404109419
9.439827937
9.475682892
9.511674479
9.547802939
9.584068554
9.618957087
9.652431833
9.686030948
9.719753067
9.753597117
9.787562271
9.821647913
9.855853604
9.890179058
9.924624114
9.95819116
9.990842077
10.02360458
10.05646751
10.08942372
10.12247676
10.15563019
10.18888593
10.22222241
10.25563701
10.28925139
10.32308265
10.35701782
10.39106252
10.42522112
10.45949701
10.49389287
10.52841076
10.56305228
10.5978186
10.6329827
10.66861537
10.70437734
10.74026919
10.77629131
10.81244396
10.8487273
10.88514139
10.92168626
10.95836186
10.99521237
11.03225224
11.06942308
11.10672488
11.14415762
11.18172128
11.21941587
11.2572414
11.2951979
11.33328541
11.37115014
11.4086866
11.44635102
11.48414309
11.52206259
11.56010936
11.59828333
11.63658448
11.67501285
11.71356851
11.7516955
11.78926931
11.82696602
11.8647852
11.90272656
11.94078989
11.97897508
12.01728208
12.05571088
12.09426156
12.13278108
12.17124853
12.20983712
12.24854694
12.28737812
12.32633084
12.36540533
12.40460184
12.44392065
12.48336207
12.52275936
12.56210194
12.60156685
12.6411543
12.6808645
12.72069771
12.76065423
12.80073436
12.84093843
12.88126678
12.9215401
12.96175614
13.00209622
13.04256053
13.08314931
13.12386283
13.16470137
13.20566525
13.24675479
13.28797035
13.32912139
13.37021183
13.41142799
13.45277004
13.49423822
13.5358328
13.57755405
13.61940229
13.66137784
13.70348104
13.74528992
13.78682056
13.8284769
13.87025892
13.91216666
13.95420023
13.99635977
14.03864549
14.08105761
14.1235964
14.16517438
14.20584319
14.24663197
14.28754007
14.32856699
14.36971241
14.41097609
14.45235791
14.49385785
14.53547593
14.57548509
14.61399106
14.65260425
14.69132346
14.73014772
14.7690763
14.80810864
14.84724432
14.88648306
14.92582469
14.9638199
15.00060099
15.03746929
15.07440165
15.11139825
15.14846101
15.18559177
15.22278361
15.26002872
15.29733901
15.3342663
15.37083772
15.40749612
15.44424625
15.48109183
15.51803568
15.55507996
15.59222621
15.6294755
15.6668285
15.70305139
15.73798617
15.77301649
15.8081411
15.84335882
15.87866853
15.9140692
15.94955988
15.98513968
16.02080781
16.05537639
16.08868128
16.12206519
16.1555267
16.18906458
16.22267777
16.2563654
16.29012673
16.32396113
16.3578681
16.39063932
16.42223772
16.45390144
16.48562943
16.51742086
16.54927504
16.58119144
16.61316961
16.64520924
16.67731008
16.70868629
16.73941959
16.77021031
16.80105794
16.83196209
16.86292246
16.89393883
16.92501104
16.95613901
16.98732269
17.01824506
17.04897743
17.07976435
17.11060572
17.14150149
17.17245165
17.20345621
17.23451524
17.26562878
17.29679694
17.32690173
17.35630217
17.38575347
17.41525517
17.44480694
17.47440852
17.5040597
17.53376036
17.56351041
17.59330981
17.62257067
17.65152991
17.68053659
17.70959051
17.73869151
17.7678395
17.7970344
17.82627619
17.85556488
17.88490048
17.9128146
17.94000152
17.96723105
17.99450269
18.02181602
18.04917072
18.07656656
18.10400334
18.13148094
18.15899928
18.18567291
18.21197629
18.23831793
18.26469755
18.29111492
18.31756987
18.34406229
18.37059211
18.39715926
18.42376376
18.44887853
18.47340718
18.49796946
18.52256491
18.54719318
18.57185401
18.59654717
18.62127253
18.64602995
18.67081939
18.6940951
18.71685013
18.73963371
18.76244542
18.78528493
18.80815199
18.83104638
18.85396798
18.87691668
18.89989239
18.92268444
18.94543803
18.96821817
18.99102484
19.01385802
19.03671771
19.05960394
19.08251673
19.10545611
19.12842215
19.15189765
19.17553108
19.19919226
19.22288138
19.24659861
19.27034411
19.294118
19.31792041
19.34175146
19.36561125
19.3903356
19.41529127
19.44027757
19.46529482
19.49034326
19.51542312
19.54053459
19.56567783
19.59085298
19.61606016
19.64067394
19.66518221
19.68972153
19.7142918
19.73889297
19.76352495
19.78818773
19.81288125
19.83760551
19.86236049
19.88652244
19.91059056
19.93468822
19.95881528
19.98297164
20.00715722
20.03137195
20.05561578
20.07988871
20.1041907
20.12639504
20.14824759
20.17012542
20.19202808
20.21395523
20.23590656
20.25788185
20.27988092
20.30190362
20.32394985
20.34466302
20.36518773
20.38573368
20.4063006
20.42688827
20.44749651
20.46812519
20.48877422
20.50944354
20.53013309
20.54948473
20.56867571
20.58788495
20.60711224
20.6263574
20.64562028
20.66490078
20.68419884
20.70351438
20.72284739
20.74003788
20.75700455
20.77398589
20.7909816
20.80799141
20.82501514
20.84205261
20.85910372
20.87616836
20.89324648
20.90857889
20.92376571
20.93896401
20.95417356
20.96939418
20.98462574
20.99986813
21.01512125
21.03038505
21.04565949
21.05834344
21.07085695
21.08337862
21.0959082
21.10844546
21.12099025
21.13354243
21.14610189
21.15866855
21.17124235
21.18205132
21.1927818
21.203518
21.21425977
21.22500698
21.23575954
21.24651736
21.25728039
21.26804858
21.2788219
21.28650693
21.29411229
21.30172088
21.30933255
21.31694713
21.32456453
21.33218463
21.33980738
21.3474327
21.35506055
21.36044227
21.36581374
21.37118677
21.37656125
21.38193711
21.38731429
21.39269274
21.39807242
21.40345331
21.40882024
21.41329597
21.41777264
21.42225019
21.4267286
21.43120785
21.43568791
21.44016876
21.44465041
21.44913284
21.45359912
21.45762673
21.46165504
21.46568363
21.4697114
21.47373837
21.47776467
21.4817904
21.48581536
21.48983923
21.49386221
21.49787788
21.50189378
21.50591019
21.50992736
21.51394547
21.51796467
21.52198505
21.52600671
21.5300297
21.53406899
21.53853319
21.54299894
21.54746624
21.55193509
21.55640548
21.56087738
21.56535079
21.56982565
21.57430196
21.5787635
21.58278675
21.58681119
21.59083677
21.59486346
21.5988912
21.60291998
21.60694974
21.61098047
21.61501214
21.61906545
21.62353828
21.62801209
21.63248688
21.63696264
21.64143937
21.64591706
21.65039571
21.65487532
21.65935588
21.66386463
21.66878466
21.67370573
21.67862787
21.68355108
21.68847537
21.69340075
21.69832724
21.70325482
21.70818351
21.71314691
21.71851336
21.72388102
21.72924994
21.73462011
21.73999157
21.74536431
21.75073834
21.75611368
21.76149033
21.76690782
21.77272043
21.77853448
21.78435
21.790167
21.7959855
21.80180552
21.80762705
21.81345012
21.81927473
21.82514585
21.83140449
21.83766482
21.84392686
21.85019062
21.85645612
21.86272338
21.86899241
21.87526322
21.88153581
21.88786014
21.89456472
21.90127124
21.90797972
21.91469018
21.92140265
21.92811714
21.93483365
21.94155221
21.9482728
21.95504996
21.96220037
21.96935299
21.97650784
21.98366496
21.99082435
21.99798604
22.00515003
22.01231634
22.01948497
22.0265908
22.03329463
22.04000062
22.04670874
22.05341896
22.06013127
22.06684566
22.0735621
22.08028059
22.08700111
22.09385422
22.10145078
22.10904967
22.11665094
22.12425464
22.13186081
22.13946947
22.14708067
22.1546944
22.1623107
22.17006771
22.17855497
22.18704517
22.1955384
22.20403471
22.21253415
22.22103676
22.22954257
22.23805161
22.2465639
22.25514876
22.2640809
22.27301651
22.28195563
22.2908983
22.29984454
22.30879436
22.31774779
22.32670483
22.33566549
22.34446736
22.35250785
22.36055154
22.36859837
22.37664828
22.38470122
22.39275716
22.40081606
22.4088779
22.41694265
22.42492297
22.43251859
22.44011688
22.44771781
22.45532134
22.46292744
22.4705361
22.4781473
22.48576102
22.49337726
22.50081861
22.5075219
22.51422733
22.52093487
22.52764445
22.53435605
22.54106964
22.54778519
22.55450269
22.56122213
22.56784887
22.57410592
22.58036473
22.58662526
22.5928875
22.59915143
22.60541704
22.61168431
22.61795324
22.62422383
22.63030296
22.63566678
22.64103198
22.64639851
22.65176634
22.65713544
22.66250579
22.66787737
22.67325018
22.6786242
22.6838978
22.68881503
22.69373334
22.6986527
22.7035731
22.70849453
22.71341698
22.71834044
22.72326491
22.72819038
22.73270363
22.73583374
22.73896444
22.74209569
22.74522744
22.74835966
22.75149232
22.75462542
22.75775892
22.76089281
22.7638121
22.7660485
22.76828516
22.77052205
22.77275916
22.77499647
22.77723397
22.77947166
22.78170954
22.78394759
22.78585145
22.7867462
22.787641
22.78853586
22.78943075
22.79032568
22.79122064
22.79211563
22.79301064
22.79390566
22.79445406
22.79400657
22.79355908
22.79311159
22.7926641
22.79221662
22.79176916
22.79132171
22.79087427
22.79042684
22.78973977
22.78839708
22.78705445
22.78571189
22.78436942
22.78302702
22.78168472
22.78034252
22.77900041
22.77765841
22.77619233
22.77440204
22.77261188
22.77082188
22.76903203
22.76724234
22.76545281
22.76366345
22.76187425
22.76008522
22.75816827
22.75593042
22.75369278
22.75145537
22.74921818
22.74698123
22.74474452
22.74250804
22.74027181
22.73803582
22.73553725
22.73240386
22.72927083
22.72613818
22.72300595
22.71987413
22.71674274
22.7136118
22.71048131
22.70735127
22.70368198
22.69875609
22.693831
22.6889068
22.68398353
22.67906126
22.67414001
22.66921983
22.66430073
22.65938274
22.65418501
22.64836175
22.64253989
22.63671947
22.63090054
22.62508313
22.61926727
22.61345297
22.60764024
22.6018291
22.59587172
22.58960028
22.58333059
22.57706268
22.57079655
22.56453224
22.55826974
22.55200906
22.54575021
22.53949319
22.53308536
22.52636603
22.51964869
22.51293337
22.50622008
22.49950884
22.49279966
22.48609255
22.47938751
22.47268455
22.46612739
22.45985711
22.45358874
22.44732227
22.44105768
22.43479493
22.42853403
22.42227495
22.41601768
22.40976221
22.40365577
22.39783479
22.39201544
22.38619769
22.38038154
22.37456695
22.36875393
22.36294244
22.35713249
22.35132407
22.34582268
22.34089861
22.33597579
22.33105418
22.32613373
22.32121443
22.31629626
22.3113792
22.30646323
22.30154834
22.29710142
22.2935217
22.28994271
22.28636442
22.28278678
22.27920977
22.27563336
22.27205754
22.2684823
22.26490762
22.26164679
22.25896283
22.25627925
22.25359604
22.25091318
22.24823065
22.24554844
22.24286654
22.24018494
22.23750365
22.2354537
22.23455941
22.2336652
22.23277107
22.23187699
22.23098297
22.23008899
22.22919504
22.22830113
22.22740725
22.22730187
22.22864248
22.22998309
22.23132372
22.23266438
22.2340051
22.23534589
22.23668675
22.23802771
22.23936876
22.24133537
22.24446183
22.24758859
22.25071571
22.25384322
22.25697115
22.26009954
22.26322841
22.26635776
22.26948762
22.27338957
22.27874659
22.28410461
22.28946373
22.29482404
22.30018561
22.30554848
22.3109127
22.31627831
22.32164532
22.32761896
22.33475877
22.34190062
22.34904461
22.35619084
22.36333938
22.37049029
22.37764361
22.38479937
22.39195759
22.39971104
22.40863295
22.4175581
22.42648664
22.43541868
22.4443543
22.45329356
22.46223653
22.47118324
22.48013371
22.48951977
22.49977763
22.51003997
22.52030691
22.53057853
22.54085492
22.55113613
22.5614222
22.57171316
22.58200903
22.59287785
22.60491623
22.61696057
22.62901105
22.64106781
22.65313097
22.66520061
22.67727681
22.68935963
22.70144911
22.71381204
22.72673999
22.73967521
22.7526178
22.76556784
22.77852539
22.7914905
22.80446319
22.8174435
22.83043145
22.84354552
22.8569197
22.8703018
22.88369184
22.89708987
22.91049591
22.92390997
22.93733206
22.95076219
22.96420037
22.97762179
22.99099774
23.00438168
23.0177736
23.03117348
23.04458131
23.05799709
23.0714208
23.08485244
23.09829201
23.11157475
23.1245076
23.13744798
23.15039585
23.16335114
23.17631383
23.18928387
23.20226124
23.21524593
23.2282379
23.24149456
23.2553181
23.26914945
23.28298871
23.29683596
23.31069125
23.32455464
23.33842618
23.3523059
23.36619384
23.3797848
23.39271775
23.4056583
23.41860635
23.43156184
23.4445247
23.45749488
23.47047234
23.48345705
23.49644899
23.5091462
23.5211912
23.53324274
23.54530072
23.55736506
23.5694357
23.58151257
23.59359564
23.60568488
23.61778025
23.62944121
23.64015169
23.65086744
23.66158832
23.67231425
23.68304514
23.69378092
23.70452154
23.71526697
23.72601716
23.73647368
23.74629406
23.75611868
23.76594746
23.77578032
23.78561723
23.79545814
23.80530303
23.81515187
23.82500465
23.83399165
23.84113748
23.84828598
23.85543701
23.86259043
23.86974615
23.87690408
23.88406415
23.89122632
23.89839053
23.90497021
23.91033232
23.91569583
23.92106065
23.92642673
23.931794
23.93716243
23.94253198
23.94790263
23.95327436
23.95849587
23.96341135
23.96832777
23.97324512
23.97816338
23.98308256
23.98800263
23.99292361
23.99784548
24.00276825
24.00739053
24.01141222
24.01543464
24.01945774
24.0234815
24.02750592
24.03153098
24.03555667
24.03958299
24.04360993
24.04778548
24.05225334
24.0567219
24.06119118
24.06566119
24.07013195
24.07460346
24.07907575
24.08354881
24.08802265
24.09204211
24.09516997
24.09829836
24.10142723
24.10455658
24.10768638
24.11081661
24.11394725
24.11707831
24.12020976
24.12303699
24.12527181
24.12750688
24.1297422
24.13197774
24.13421349
24.13644944
24.1386856
24.14092194
24.14315847
24.14524172
24.14702974
24.1488179
24.1506062
24.15239462
24.15418316
24.15597182
24.1577606
24.15954949
24.16133849
24.16328087
24.16551555
24.16775038
24.16998537
24.17222053
24.17445586
24.17669137
24.17892706
24.18116293
24.183399
24.18594257
24.18907014
24.19219802
24.19532621
24.19845476
24.20158367
24.20471295
24.20784263
24.2109727
24.21410317
24.2175398
24.22155982
24.22558041
24.2296016
24.23362342
24.23764587
24.241669
24.24569279
24.24971727
24.25374244
24.25822407
24.26358247
24.26894187
24.27430233
24.2796639
24.28502661
24.29039049
24.29575558
24.30112189
24.30648943
24.31245963
24.31960129
24.32674474
24.33389006
24.34103736
24.34818669
24.35533811
24.36249167
24.36964739
24.37680531
24.38455651
24.39347998
24.40240638
24.41133582
24.42026841
24.42920425
24.43814338
24.44708587
24.45603177
24.46498108
24.47392304
24.48284661
24.49177363
24.50070412
24.50963806
24.51857546
24.52751631
24.53646061
24.54540833
24.55435949
24.56330339
24.57222882
24.58115763
24.59008982
24.59902537
24.60796427
24.61690652
24.62585211
24.63480103
24.64375327
24.65269824
24.66162467
24.67055439
24.6794874
24.68842368
24.69736324
24.70630608
24.71525217
24.72420153
24.73315416
24.74209952
24.75102634
24.7599564
24.7688897
24.77782624
24.78676601
24.79570902
24.80465526
24.81360473
24.82255743
24.8315029
24.84042986
24.84936004
24.85829343
24.86723005
24.87616987
24.88511291
24.89405917
24.90300864
24.91196132
24.92061755
24.92865331
24.93669189
24.94473323
24.9527773
24.96082406
24.96887346
24.97692549
24.98498013
24.99303737
25.00152327
25.01089665
25.02027312
25.02965276
25.03903564
25.04842184
25.05781139
25.06720435
25.07660076
25.08600064
25.09568131
25.10594382
25.11621025
25.12648069
25.13675521
25.14703386
25.15731668
25.16760372
25.17789499
25.18819053
25.19862013
25.20932751
25.2200394
25.23075583
25.24147684
25.25220245
25.26293267
25.27366754
25.28440704
25.2951512
25.30560091
25.31541828
25.32523983
25.33506549
25.3448952
25.35472893
25.36456661
25.37440822
25.38425374
25.39410313
25.40380216
25.41317566
25.42255277
25.43193345
25.44131766
25.45070536
25.46009655
25.4694912
25.47888929
25.48829083
25.49740013
25.50588267
25.51436823
25.52285676
25.5313482
25.53984252
25.54833968
25.55683965
25.56534243
25.57384799
25.58191864
25.58906398
25.59621156
25.6033613
25.61051315
25.61766705
25.62482296
25.63198086
25.63914072
25.64630251
25.65302818
25.65883555
25.66464441
25.6704547
25.67626636
25.68207936
25.68789366
25.69370923
25.69952607
25.70534415
25.71043324
25.71400857
25.71758458
25.72116123
25.72473845
25.72831622
25.73189449
25.73547324
25.73905245
25.7426321
25.74606353
25.7491924
25.75232163
25.75545121
25.75858112
25.76171136
25.76484193
25.76797281
25.77110402
25.77423554
25.77751456
25.78108953
25.78466488
25.78824063
25.79181678
25.79539336
25.79897038
25.80254783
25.80612573
25.80970409
25.81313239
25.81626019
25.8193884
25.822517
25.82564599
25.82877536
25.83190511
25.83503524
25.83816575
25.84129662
25.84472472
25.84874552
25.85276683
25.85678866
25.86081105
25.86483401
25.86885756
25.8728817
25.87690646
25.88093183
25.88450939
25.88719032
25.88987165
25.89255335
25.89523539
25.89791777
25.90060046
25.90328345
25.90596674
25.90865032
25.9114823
25.91461028
25.91773859
25.92086723
25.92399621
25.92712554
25.93025522
25.93338525
25.93651564
25.93964639
25.94247779
25.94471224
25.94694695
25.94918188
25.95141704
25.95365241
25.95588799
25.95812376
25.96035973
25.96259589
25.96438263
25.9652767
25.96617084
25.96706503
25.96795926
25.96885354
25.96974785
25.97064219
25.97153656
25.97243096
25.973024
25.973024
25.973024
25.973024
25.973024
25.973024
25.973024
25.973024
25.973024
25.973024
25.97272043
25.97182602
25.97093162
25.97003725
25.9691429
25.96824859
25.96735432
25.96646008
25.96556588
25.96467172
25.9636246
25.96228291
25.96094129
25.95959974
25.95825827
25.95691687
25.95557555
25.95423432
25.95289316
25.95155209
25.9500571
25.94826815
25.94647932
25.94469061
25.94290202
25.94111357
25.93932525
25.93753706
25.935749
25.93396108
25.9323273
25.93098576
25.92964431
25.92830296
25.92696169
25.92562052
25.92427942
25.92293841
25.92159747
25.92025661
25.91876099
25.9169723
25.91518371
25.91339523
25.91160686
25.9098186
25.90803046
25.90624244
25.90445455
25.90266678
25.90103347
25.89969201
25.89835065
25.89700937
25.89566818
25.89432706
25.89298602
25.89164506
25.89030417
25.88896335
25.88762236
25.88628099
25.88493968
25.88359845
25.88225728
25.88091618
25.87957515
25.87823419
25.87689329
25.87555247
25.87390218
25.87166615
25.86943024
25.86719449
25.86495889
25.86272345
25.86048819
25.85825312
25.85601823
25.85378353
25.85123824
25.84810697
25.84497601
25.84184537
25.83871508
25.83558515
25.8324556
25.82932642
25.82619764
25.82306925
25.81962815
25.8156014
25.81157521
25.80754959
25.80352458
25.79950019
25.79547643
25.79145332
25.78743087
25.78340908
25.77969951
25.77656814
25.77343727
25.77030689
25.76717696
25.76404748
25.76091844
25.75778982
25.75466162
25.75153382
25.74856216
25.74587884
25.74319585
25.74051317
25.7378308
25.73514872
25.73246694
25.72978543
25.7271042
25.72442325
25.72221172
25.72087047
25.71952933
25.71818831
25.71684738
25.71550653
25.71416576
25.71282507
25.71148444
25.71014388
25.70864732
25.70685897
25.70507071
25.70328253
25.70149444
25.69970646
