Velocity,Acceleration,Road Grade,Fuel Rate,Infeasible
0,2.08,-0.021,1.63531713323936,1
0,2.08,-0.018,1.63531713323936,1
0,2.08,-0.015,1.63531713323936,1
0,2.08,-0.012,1.63531713323936,1
0,2.08,-0.009,1.63531713323936,1
0,2.08,-0.006,1.63531713323936,1
0,2.08,-0.003,1.63531713323936,1
0,2.08,0,1.63531713323936,1
0,2.08,0.003,1.63531713323936,1
0,2.08,0.006,1.63531713323936,1
0,2.08,0.009,1.63531713323936,1
0,2.08,0.012,1.63531713323936,1
0,2.08,0.015,1.63531713323936,1
0,2.08,0.018,1.63531713323936,1
0,2.08,0.021,1.63531713323936,1
0,2.08,0.024,1.63531713323936,1
0,2.08,0.027,1.63531713323936,1
0,2.08,0.03,1.63531713323936,1
0,2,-0.03,1.60686719233453,1
0,2,-0.027,1.60686719233453,1
0,2,-0.024,1.60686719233453,1
0,2,-0.021,1.60686719233453,1
0,2,-0.018,1.60686719233453,1
0,2,-0.015,1.60686719233453,1
0,2,-0.012,1.60686719233453,1
0,2,-0.009,1.60686719233453,1
0,2,-0.006,1.60686719233453,1
0,2,-0.003,1.60686719233453,1
0,2,0,1.60686719233453,1
0,2,0.003,1.60686719233453,1
0,2,0.006,1.60686719233453,1
0,2,0.009,1.60686719233453,1
0,2,0.012,1.60686719233453,1
0,2,0.015,1.60686719233453,1
0,2,0.018,1.60686719233453,1
0,2,0.021,1.60686719233453,1
0,2,0.024,1.60686719233453,1
0,2,0.027,1.60686719233453,1
0,2,0.03,1.60686719233453,1
0,1.92,-0.03,1.57855066958463,1
0,1.92,-0.027,1.57855066958463,1
0,1.92,-0.024,1.57855066958463,1
0,1.92,-0.021,1.57855066958463,1
0,1.92,-0.018,1.57855066958463,1
0,1.92,-0.015,1.57855066958463,1
0,1.92,-0.012,1.57855066958463,1
0,1.92,-0.009,1.57855066958463,1
0,1.92,-0.006,1.57855066958463,1
0,1.92,-0.003,1.57855066958463,1
0,1.92,0,1.57855066958463,1
0,1.92,0.003,1.57855066958463,1
0,1.92,0.006,1.57855066958463,1
0,1.92,0.009,1.57855066958463,1
0,1.92,0.012,1.57855066958463,1
0,1.92,0.015,1.57855066958463,1
0,1.92,0.018,1.57855066958463,1
0,1.92,0.021,1.57855066958463,1
0,1.92,0.024,1.57855066958463,1
0,1.92,0.027,1.57855066958463,1
0,1.92,0.03,1.57855066958463,1
0,1.84,-0.03,1.55036280182688,1
0,1.84,-0.027,1.55036280182688,1
0,1.84,-0.024,1.55036280182688,1
0,1.84,-0.021,1.55036280182688,1
0,1.84,-0.018,1.55036280182688,1
0,1.84,-0.015,1.55036280182688,1
0,1.84,-0.012,1.55036280182688,1
0,1.84,-0.009,1.55036280182688,1
0,1.84,-0.006,1.55036280182688,1
0,1.84,-0.003,1.55036280182688,1
0,1.84,0,1.55036280182688,1
0,1.84,0.003,1.55036280182688,1
0,1.84,0.006,1.55036280182688,1
0,1.84,0.009,1.55036280182688,1
0,1.84,0.012,1.55036280182688,1
0,1.84,0.015,1.55036280182688,1
0,1.84,0.018,1.55036280182688,1
0,1.84,0.021,1.55036280182688,1
0,1.84,0.024,1.55036280182688,1
0,1.84,0.027,1.55036280182688,1
0,1.84,0.03,1.55036280182688,1
0,1.76,-0.03,1.52229882589845,1
0,1.76,-0.027,1.52229882589845,1
0,1.76,-0.024,1.52229882589845,1
0,1.76,-0.021,1.52229882589845,1
0,1.76,-0.018,1.52229882589845,1
0,1.76,-0.015,1.52229882589845,1
0,1.76,-0.012,1.52229882589845,1
0,1.76,-0.009,1.52229882589845,1
0,1.76,-0.006,1.52229882589845,1
0,1.76,-0.003,1.52229882589845,1
0,1.76,0,1.52229882589845,1
0,1.76,0.003,1.52229882589845,1
0,1.76,0.006,1.52229882589845,1
0,1.76,0.009,1.52229882589845,1
0,1.76,0.012,1.52229882589845,1
0,1.76,0.015,1.52229882589845,1
0,1.76,0.018,1.52229882589845,1
0,1.76,0.021,1.52229882589845,1
0,1.76,0.024,1.52229882589845,1
0,1.76,0.027,1.52229882589845,1
0,1.76,0.03,1.52229882589845,1
0,1.68,-0.03,1.49435397863656,1
0,1.68,-0.027,1.49435397863656,1
0,1.68,-0.024,1.49435397863656,1
0,1.68,-0.021,1.49435397863656,1
0,1.68,-0.018,1.49435397863656,1
0,1.68,-0.015,1.49435397863656,1
0,1.68,-0.012,1.49435397863656,1
0,1.68,-0.009,1.49435397863656,1
0,1.68,-0.006,1.49435397863656,1
0,1.68,-0.003,1.49435397863656,1
0,1.68,0,1.49435397863656,1
0,1.68,0.003,1.49435397863656,1
0,1.68,0.006,1.49435397863656,1
0,1.68,0.009,1.49435397863656,1
0,1.68,0.012,1.49435397863656,1
0,1.68,0.015,1.49435397863656,1
0,1.68,0.018,1.49435397863656,1
0,1.68,0.021,1.49435397863656,1
0,1.68,0.024,1.49435397863656,1
0,1.68,0.027,1.49435397863656,1
0,1.68,0.03,1.49435397863656,1
0,1.6,-0.03,1.46652349687839,1
0,1.6,-0.027,1.46652349687839,1
0,1.6,-0.024,1.46652349687839,1
0,1.6,-0.021,1.46652349687839,1
0,1.6,-0.018,1.46652349687839,1
0,1.6,-0.015,1.46652349687839,1
0,1.6,-0.012,1.46652349687839,1
0,1.6,-0.009,1.46652349687839,1
0,1.6,-0.006,1.46652349687839,1
0,1.6,-0.003,1.46652349687839,1
0,1.6,0,1.46652349687839,1
0,1.6,0.003,1.46652349687839,1
0,1.6,0.006,1.46652349687839,1
0,1.6,0.009,1.46652349687839,1
0,1.6,0.012,1.46652349687839,1
0,1.6,0.015,1.46652349687839,1
0,1.6,0.018,1.46652349687839,1
0,1.6,0.021,1.46652349687839,1
0,1.6,0.024,1.46652349687839,1
0,1.6,0.027,1.46652349687839,1
0,1.6,0.03,1.46652349687839,1
0,1.52,-0.03,1.43880261746114,1
0,1.52,-0.027,1.43880261746114,1
0,1.52,-0.024,1.43880261746114,1
0,1.52,-0.021,1.43880261746114,1
0,1.52,-0.018,1.43880261746114,1
0,1.52,-0.015,1.43880261746114,1
0,1.52,-0.012,1.43880261746114,1
0,1.52,-0.009,1.43880261746114,1
0,1.52,-0.006,1.43880261746114,1
0,1.52,-0.003,1.43880261746114,1
0,1.52,0,1.43880261746114,1
0,1.52,0.003,1.43880261746114,1
0,1.52,0.006,1.43880261746114,1
0,1.52,0.009,1.43880261746114,1
0,1.52,0.012,1.43880261746114,1
0,1.52,0.015,1.43880261746114,1
0,1.52,0.018,1.43880261746114,1
0,1.52,0.021,1.43880261746114,1
0,1.52,0.024,1.43880261746114,1
0,1.52,0.027,1.43880261746114,1
0,1.52,0.03,1.43880261746114,1
0,1.44,-0.03,1.411186577222,1
0,1.44,-0.027,1.411186577222,1
0,1.44,-0.024,1.411186577222,1
0,1.44,-0.021,1.411186577222,1
0,1.44,-0.018,1.411186577222,1
0,1.44,-0.015,1.411186577222,1
0,1.44,-0.012,1.411186577222,1
0,1.44,-0.009,1.411186577222,1
0,1.44,-0.006,1.411186577222,1
0,1.44,-0.003,1.411186577222,1
0,1.44,0,1.411186577222,1
