Velocity,Acceleration,Road Grade,Fuel Rate,Infeasible
0,4,-0.03,0.673939515690672,0
0,4,-0.027,0.679968128912177,0
0,4,-0.024,0.686025798550023,0
0,4,-0.021,0.692112473950265,0
0,4,-0.018,0.698228103442562,0
0,4,-0.015,0.70437263434067,0
0,4,-0.012,0.710546012942955,0
0,4,-0.009,0.716748184532951,0
0,4,-0.006,0.722979093379948,0
0,4,-0.003,0.729238682739609,0
0,4,0,0.735526894854635,0
0,4,0.003,0.741843670955447,0
0,4,0.006,0.748188951260914,0
0,4,0.009,0.754562674979111,0
0,4,0.012,0.76096478030811,0
0,4,0.015,0.767395204436808,0
0,4,0.018,0.773853883545785,0
0,4,0.021,0.7803407528082,0
0,4,0.024,0.786855746390717,0
0,4,0.027,0.79339879745447,0
0,4,0.03,0.799969838156052,0
0,3.92,-0.03,0.64601347686405,0
0,3.92,-0.027,0.651893974760813,0
0,3.92,-0.024,0.657803481238998,0
0,3.92,-0.021,0.663741946892303,0
0,3.92,-0.018,0.669709321299387,0
0,3.92,-0.015,0.675705553024348,0
0,3.92,-0.012,0.681730589617239,0
0,3.92,-0.009,0.687784377614618,0
0,3.92,-0.006,0.693866862540129,0
0,3.92,-0.003,0.699977988905122,0
0,3.92,0,0.7061177002093,0
0,3.92,0.003,0.712285938941408,0
0,3.92,0.006,0.718482646579953,0
0,3.92,0.009,0.724707763593952,0
0,3.92,0.012,0.730961229443724,0
0,3.92,0.015,0.737242982581709,0
0,3.92,0.018,0.743552960453323,0
0,3.92,0.021,0.749891099497847,0
0,3.92,0.024,0.75625733514935,0
0,3.92,0.027,0.762651601837644,0
0,3.92,0.03,0.769073832989274,0
0,3.84,-0.03,0.618817018571709,0
0,3.84,-0.027,0.624549899499201,0
0,3.84,-0.024,0.630311741558912,0
0,3.84,-0.021,0.636102496587791,0
0,3.84,-0.018,0.641922115409083,0
0,3.84,-0.015,0.647770547832808,0
0,3.84,-0.012,0.653647742656269,0
0,3.84,-0.009,0.6595536476646,0
0,3.84,-0.006,0.665488209631341,0
0,3.84,-0.003,0.671451374319049,0
0,3.84,0,0.67744308647995,0
0,3.84,0.003,0.683463289856614,0
0,3.84,0.006,0.689511927182672,0
0,3.84,0.009,0.695588940183562,0
0,3.84,0.012,0.701694269577315,0
0,3.84,0.015,0.707827855075365,0
0,3.84,0.018,0.713989635383405,0
0,3.84,0.021,0.720179548202265,0
0,3.84,0.024,0.726397530228833,0
0,3.84,0.027,0.732643517157006,0
0,3.84,0.03,0.73891744367867,0
0,3.76,-0.03,0.592345608577897,0
0,3.76,-0.027,0.597931369431322,0
0,3.76,-0.024,0.603546044353326,0
0,3.76,-0.021,0.609189586419719,0
0,3.76,-0.018,0.614861947693938,0
0,3.76,-0.015,0.620563079227514,0
0,3.76,-0.012,0.626292931060581,0
0,3.76,-0.009,0.632051452222409,0
0,3.76,-0.006,0.637838590731988,0
0,3.76,-0.003,0.643654293598626,0
0,3.76,0,0.649498506822595,0
0,3.76,0.003,0.655371175395805,0
0,3.76,0.006,0.661272243302516,0
0,3.76,0.009,0.667201653520076,0
0,3.76,0.012,0.673159348019705,0
